"Start time UTC","End time UTC","Up-regulating price in the Balancing energy market"
"2021-10-22T09:00:00.000Z","2021-10-22T10:00:00.000Z","55.24"
"2021-10-22T10:00:00.000Z","2021-10-22T11:00:00.000Z","44.06"
"2021-10-22T11:00:00.000Z","2021-10-22T12:00:00.000Z","27.76"
"2021-10-22T12:00:00.000Z","2021-10-22T13:00:00.000Z","23.71999"
"2021-10-22T13:00:00.000Z","2021-10-22T14:00:00.000Z","30.07999"
"2021-10-22T14:00:00.000Z","2021-10-22T15:00:00.000Z","54.95"
"2021-10-22T15:00:00.000Z","2021-10-22T16:00:00.000Z","82.65999"
"2021-10-22T16:00:00.000Z","2021-10-22T17:00:00.000Z","92.04"
"2021-10-22T17:00:00.000Z","2021-10-22T18:00:00.000Z","89.73"
"2021-10-22T18:00:00.000Z","2021-10-22T19:00:00.000Z","30"
"2021-10-22T19:00:00.000Z","2021-10-22T20:00:00.000Z","18.28"
"2021-10-22T20:00:00.000Z","2021-10-22T21:00:00.000Z","13.9"
"2021-10-22T21:00:00.000Z","2021-10-22T22:00:00.000Z","11.75"
"2021-10-22T22:00:00.000Z","2021-10-22T23:00:00.000Z","12.85"
"2021-10-22T23:00:00.000Z","2021-10-23T00:00:00.000Z","12.21"
"2021-10-23T00:00:00.000Z","2021-10-23T01:00:00.000Z","12"
"2021-10-23T01:00:00.000Z","2021-10-23T02:00:00.000Z","12.58"
"2021-10-23T02:00:00.000Z","2021-10-23T03:00:00.000Z","13.3"
"2021-10-23T03:00:00.000Z","2021-10-23T04:00:00.000Z","14.44"
"2021-10-23T04:00:00.000Z","2021-10-23T05:00:00.000Z","14.85"
"2021-10-23T05:00:00.000Z","2021-10-23T06:00:00.000Z","15.65"
"2021-10-23T06:00:00.000Z","2021-10-23T07:00:00.000Z","25.6"
"2021-10-23T07:00:00.000Z","2021-10-23T08:00:00.000Z","88.04999"
"2021-10-23T08:00:00.000Z","2021-10-23T09:00:00.000Z","94.75"
"2021-10-23T09:00:00.000Z","2021-10-23T10:00:00.000Z","91.20999"
"2021-10-23T10:00:00.000Z","2021-10-23T11:00:00.000Z","85.87999"
"2021-10-23T11:00:00.000Z","2021-10-23T12:00:00.000Z","84.93"
"2021-10-23T12:00:00.000Z","2021-10-23T13:00:00.000Z","85.60999"
"2021-10-23T13:00:00.000Z","2021-10-23T14:00:00.000Z","85.59999"
"2021-10-23T14:00:00.000Z","2021-10-23T15:00:00.000Z","112.9"
"2021-10-23T15:00:00.000Z","2021-10-23T16:00:00.000Z","132.65"
"2021-10-23T16:00:00.000Z","2021-10-23T17:00:00.000Z","194.34999"
"2021-10-23T17:00:00.000Z","2021-10-23T18:00:00.000Z","172.72"
"2021-10-23T18:00:00.000Z","2021-10-23T19:00:00.000Z","133.46"
"2021-10-23T19:00:00.000Z","2021-10-23T20:00:00.000Z","123.17"
"2021-10-23T20:00:00.000Z","2021-10-23T21:00:00.000Z","110.06"
"2021-10-23T21:00:00.000Z","2021-10-23T22:00:00.000Z","94.96999"
"2021-10-23T22:00:00.000Z","2021-10-23T23:00:00.000Z","40.85"
"2021-10-23T23:00:00.000Z","2021-10-24T00:00:00.000Z","119"
"2021-10-24T00:00:00.000Z","2021-10-24T01:00:00.000Z","109.95999"
"2021-10-24T01:00:00.000Z","2021-10-24T02:00:00.000Z","95"
"2021-10-24T02:00:00.000Z","2021-10-24T03:00:00.000Z","96"
"2021-10-24T03:00:00.000Z","2021-10-24T04:00:00.000Z","119"
"2021-10-24T04:00:00.000Z","2021-10-24T05:00:00.000Z","140"
"2021-10-24T05:00:00.000Z","2021-10-24T06:00:00.000Z","92"
"2021-10-24T06:00:00.000Z","2021-10-24T07:00:00.000Z","100"
"2021-10-24T07:00:00.000Z","2021-10-24T08:00:00.000Z","92"
"2021-10-24T08:00:00.000Z","2021-10-24T09:00:00.000Z","31.85999"
"2021-10-24T09:00:00.000Z","2021-10-24T10:00:00.000Z","39.56"
"2021-10-24T10:00:00.000Z","2021-10-24T11:00:00.000Z","26.89"
"2021-10-24T11:00:00.000Z","2021-10-24T12:00:00.000Z","26.23999"
"2021-10-24T12:00:00.000Z","2021-10-24T13:00:00.000Z","84"
"2021-10-24T13:00:00.000Z","2021-10-24T14:00:00.000Z","81.2"
"2021-10-24T14:00:00.000Z","2021-10-24T15:00:00.000Z","21.94"
"2021-10-24T15:00:00.000Z","2021-10-24T16:00:00.000Z","67.84999"
"2021-10-24T16:00:00.000Z","2021-10-24T17:00:00.000Z","85.07999"
"2021-10-24T17:00:00.000Z","2021-10-24T18:00:00.000Z","27.21999"
"2021-10-24T18:00:00.000Z","2021-10-24T19:00:00.000Z","16.41"
"2021-10-24T19:00:00.000Z","2021-10-24T20:00:00.000Z","66"
"2021-10-24T20:00:00.000Z","2021-10-24T21:00:00.000Z","15.23"
"2021-10-24T21:00:00.000Z","2021-10-24T22:00:00.000Z","12.78999"
"2021-10-24T22:00:00.000Z","2021-10-24T23:00:00.000Z","19.3"
"2021-10-24T23:00:00.000Z","2021-10-25T00:00:00.000Z","14.5"
"2021-10-25T00:00:00.000Z","2021-10-25T01:00:00.000Z","14.19999"
"2021-10-25T01:00:00.000Z","2021-10-25T02:00:00.000Z","14.25"
"2021-10-25T02:00:00.000Z","2021-10-25T03:00:00.000Z","14.85999"
"2021-10-25T03:00:00.000Z","2021-10-25T04:00:00.000Z","80"
"2021-10-25T04:00:00.000Z","2021-10-25T05:00:00.000Z","87.65"
"2021-10-25T05:00:00.000Z","2021-10-25T06:00:00.000Z","102.78"
"2021-10-25T06:00:00.000Z","2021-10-25T07:00:00.000Z","115.53"
"2021-10-25T07:00:00.000Z","2021-10-25T08:00:00.000Z","114.92"
"2021-10-25T08:00:00.000Z","2021-10-25T09:00:00.000Z","108.51"
"2021-10-25T09:00:00.000Z","2021-10-25T10:00:00.000Z","105.08"
"2021-10-25T10:00:00.000Z","2021-10-25T11:00:00.000Z","102.43"
"2021-10-25T11:00:00.000Z","2021-10-25T12:00:00.000Z","101.76"
"2021-10-25T12:00:00.000Z","2021-10-25T13:00:00.000Z","101.97"
"2021-10-25T13:00:00.000Z","2021-10-25T14:00:00.000Z","106.15"
"2021-10-25T14:00:00.000Z","2021-10-25T15:00:00.000Z","114.93"
"2021-10-25T15:00:00.000Z","2021-10-25T16:00:00.000Z","121.93"
"2021-10-25T16:00:00.000Z","2021-10-25T17:00:00.000Z","124.8"
"2021-10-25T17:00:00.000Z","2021-10-25T18:00:00.000Z","118.41"
"2021-10-25T18:00:00.000Z","2021-10-25T19:00:00.000Z","97.95999"
"2021-10-25T19:00:00.000Z","2021-10-25T20:00:00.000Z","59.75"
"2021-10-25T20:00:00.000Z","2021-10-25T21:00:00.000Z","30.71"
"2021-10-25T21:00:00.000Z","2021-10-25T22:00:00.000Z","47"
"2021-10-25T22:00:00.000Z","2021-10-25T23:00:00.000Z","15.9"
"2021-10-25T23:00:00.000Z","2021-10-26T00:00:00.000Z","16.21"
"2021-10-26T00:00:00.000Z","2021-10-26T01:00:00.000Z","16.03999"
"2021-10-26T01:00:00.000Z","2021-10-26T02:00:00.000Z","16.1"
"2021-10-26T02:00:00.000Z","2021-10-26T03:00:00.000Z","17.10999"
"2021-10-26T03:00:00.000Z","2021-10-26T04:00:00.000Z","25.26"
"2021-10-26T04:00:00.000Z","2021-10-26T05:00:00.000Z","84.95999"
"2021-10-26T05:00:00.000Z","2021-10-26T06:00:00.000Z","111.18"
"2021-10-26T06:00:00.000Z","2021-10-26T07:00:00.000Z","116.94"
"2021-10-26T07:00:00.000Z","2021-10-26T08:00:00.000Z","115"
"2021-10-26T08:00:00.000Z","2021-10-26T09:00:00.000Z","113.08"
"2021-10-26T09:00:00.000Z","2021-10-26T10:00:00.000Z","109.83"
"2021-10-26T10:00:00.000Z","2021-10-26T11:00:00.000Z","93.93999"
"2021-10-26T11:00:00.000Z","2021-10-26T12:00:00.000Z","89.98999"
"2021-10-26T12:00:00.000Z","2021-10-26T13:00:00.000Z","89.92"
"2021-10-26T13:00:00.000Z","2021-10-26T14:00:00.000Z","92.95999"
"2021-10-26T14:00:00.000Z","2021-10-26T15:00:00.000Z","93.82999"
"2021-10-26T15:00:00.000Z","2021-10-26T16:00:00.000Z","108.79"
"2021-10-26T16:00:00.000Z","2021-10-26T17:00:00.000Z","113.12"
"2021-10-26T17:00:00.000Z","2021-10-26T18:00:00.000Z","105.79"
"2021-10-26T18:00:00.000Z","2021-10-26T19:00:00.000Z","89.93999"
"2021-10-26T19:00:00.000Z","2021-10-26T20:00:00.000Z","110"
"2021-10-26T20:00:00.000Z","2021-10-26T21:00:00.000Z","175"
"2021-10-26T21:00:00.000Z","2021-10-26T22:00:00.000Z","120.09"
"2021-10-26T22:00:00.000Z","2021-10-26T23:00:00.000Z","20.23"
"2021-10-26T23:00:00.000Z","2021-10-27T00:00:00.000Z","92"
"2021-10-27T00:00:00.000Z","2021-10-27T01:00:00.000Z","180"
"2021-10-27T01:00:00.000Z","2021-10-27T02:00:00.000Z","125"
"2021-10-27T02:00:00.000Z","2021-10-27T03:00:00.000Z","109"
"2021-10-27T03:00:00.000Z","2021-10-27T04:00:00.000Z","93.23999"
"2021-10-27T04:00:00.000Z","2021-10-27T05:00:00.000Z","124.78"
"2021-10-27T05:00:00.000Z","2021-10-27T06:00:00.000Z","184.09999"
"2021-10-27T06:00:00.000Z","2021-10-27T07:00:00.000Z","163.91999"
"2021-10-27T07:00:00.000Z","2021-10-27T08:00:00.000Z","176.94"
"2021-10-27T08:00:00.000Z","2021-10-27T09:00:00.000Z","170.03999"
"2021-10-27T09:00:00.000Z","2021-10-27T10:00:00.000Z","141.00999"
"2021-10-27T10:00:00.000Z","2021-10-27T11:00:00.000Z","119.31"
"2021-10-27T11:00:00.000Z","2021-10-27T12:00:00.000Z","3000"
"2021-10-27T12:00:00.000Z","2021-10-27T13:00:00.000Z","3000"
"2021-10-27T13:00:00.000Z","2021-10-27T14:00:00.000Z","95.20999"
"2021-10-27T14:00:00.000Z","2021-10-27T15:00:00.000Z","103.87"
"2021-10-27T15:00:00.000Z","2021-10-27T16:00:00.000Z","124.72"
"2021-10-27T16:00:00.000Z","2021-10-27T17:00:00.000Z","124.78"
"2021-10-27T17:00:00.000Z","2021-10-27T18:00:00.000Z","124.55"
"2021-10-27T18:00:00.000Z","2021-10-27T19:00:00.000Z","21.94"
"2021-10-27T19:00:00.000Z","2021-10-27T20:00:00.000Z","19.96999"
"2021-10-27T20:00:00.000Z","2021-10-27T21:00:00.000Z","29.71999"
"2021-10-27T21:00:00.000Z","2021-10-27T22:00:00.000Z","22"
"2021-10-27T22:00:00.000Z","2021-10-27T23:00:00.000Z","11.85"
"2021-10-27T23:00:00.000Z","2021-10-28T00:00:00.000Z","7.73"
"2021-10-28T00:00:00.000Z","2021-10-28T01:00:00.000Z","7.33999"
"2021-10-28T01:00:00.000Z","2021-10-28T02:00:00.000Z","9.5"
"2021-10-28T02:00:00.000Z","2021-10-28T03:00:00.000Z","10.32"
"2021-10-28T03:00:00.000Z","2021-10-28T04:00:00.000Z","433.97"
"2021-10-28T04:00:00.000Z","2021-10-28T05:00:00.000Z","69.67"
"2021-10-28T05:00:00.000Z","2021-10-28T06:00:00.000Z","86"
"2021-10-28T06:00:00.000Z","2021-10-28T07:00:00.000Z","86"
"2021-10-28T07:00:00.000Z","2021-10-28T08:00:00.000Z","75.07999"
"2021-10-28T08:00:00.000Z","2021-10-28T09:00:00.000Z","50.28999"
"2021-10-28T09:00:00.000Z","2021-10-28T10:00:00.000Z","36.64"
"2021-10-28T10:00:00.000Z","2021-10-28T11:00:00.000Z","23.87999"
"2021-10-28T11:00:00.000Z","2021-10-28T12:00:00.000Z","20.55999"
"2021-10-28T12:00:00.000Z","2021-10-28T13:00:00.000Z","16.80999"
"2021-10-28T13:00:00.000Z","2021-10-28T14:00:00.000Z","79"
"2021-10-28T14:00:00.000Z","2021-10-28T15:00:00.000Z","87"
"2021-10-28T15:00:00.000Z","2021-10-28T16:00:00.000Z","116.5"
"2021-10-28T16:00:00.000Z","2021-10-28T17:00:00.000Z","116.5"
"2021-10-28T17:00:00.000Z","2021-10-28T18:00:00.000Z","83"
"2021-10-28T18:00:00.000Z","2021-10-28T19:00:00.000Z","21.37999"
"2021-10-28T19:00:00.000Z","2021-10-28T20:00:00.000Z","14.88"
"2021-10-28T20:00:00.000Z","2021-10-28T21:00:00.000Z","13.99"
"2021-10-28T21:00:00.000Z","2021-10-28T22:00:00.000Z","12.10999"
"2021-10-28T22:00:00.000Z","2021-10-28T23:00:00.000Z","20"
"2021-10-28T23:00:00.000Z","2021-10-29T00:00:00.000Z","12.18"
"2021-10-29T00:00:00.000Z","2021-10-29T01:00:00.000Z","11.64"
"2021-10-29T01:00:00.000Z","2021-10-29T02:00:00.000Z","11.33"
"2021-10-29T02:00:00.000Z","2021-10-29T03:00:00.000Z","11.9"
