"Start time UTC","End time UTC","Automatic Frequency Restoration Reserve, price, up"
"2021-01-15T12:00:00.000Z","2021-01-15T13:00:00.000Z","34.383"
"2021-01-15T13:00:00.000Z","2021-01-15T14:00:00.000Z","34.383"
"2021-01-15T14:00:00.000Z","2021-01-15T15:00:00.000Z","36.883"
"2021-01-15T15:00:00.000Z","2021-01-15T16:00:00.000Z","48.40899"
"2021-01-15T16:00:00.000Z","2021-01-15T17:00:00.000Z","47.86399"
"2021-01-15T17:00:00.000Z","2021-01-15T18:00:00.000Z","42.34199"
"2021-01-15T18:00:00.000Z","2021-01-15T19:00:00.000Z","37.6"
"2021-01-15T19:00:00.000Z","2021-01-15T20:00:00.000Z","29.817"
"2021-01-15T20:00:00.000Z","2021-01-15T21:00:00.000Z","28.18799"
"2021-01-15T21:00:00.000Z","2021-01-15T22:00:00.000Z","31.26699"
"2021-01-15T22:00:00.000Z","2021-01-15T23:00:00.000Z","31.117"
"2021-01-15T23:00:00.000Z","2021-01-16T00:00:00.000Z","30.75"
"2021-01-16T00:00:00.000Z","2021-01-16T01:00:00.000Z","0"
"2021-01-16T01:00:00.000Z","2021-01-16T02:00:00.000Z","0"
"2021-01-16T02:00:00.000Z","2021-01-16T03:00:00.000Z","0"
"2021-01-16T03:00:00.000Z","2021-01-16T04:00:00.000Z","0"
"2021-01-16T04:00:00.000Z","2021-01-16T05:00:00.000Z","0"
"2021-01-16T05:00:00.000Z","2021-01-16T06:00:00.000Z","0"
"2021-01-16T06:00:00.000Z","2021-01-16T07:00:00.000Z","46.929"
"2021-01-16T07:00:00.000Z","2021-01-16T08:00:00.000Z","49.771"
"2021-01-16T08:00:00.000Z","2021-01-16T09:00:00.000Z","43.216"
"2021-01-16T09:00:00.000Z","2021-01-16T10:00:00.000Z","0"
"2021-01-16T10:00:00.000Z","2021-01-16T11:00:00.000Z","0"
"2021-01-16T11:00:00.000Z","2021-01-16T12:00:00.000Z","0"
"2021-01-16T12:00:00.000Z","2021-01-16T13:00:00.000Z","0"
"2021-01-16T13:00:00.000Z","2021-01-16T14:00:00.000Z","0"
"2021-01-16T14:00:00.000Z","2021-01-16T15:00:00.000Z","0"
"2021-01-16T15:00:00.000Z","2021-01-16T16:00:00.000Z","47.576"
"2021-01-16T16:00:00.000Z","2021-01-16T17:00:00.000Z","42.017"
"2021-01-16T17:00:00.000Z","2021-01-16T18:00:00.000Z","38.487"
"2021-01-16T18:00:00.000Z","2021-01-16T19:00:00.000Z","36.587"
"2021-01-16T19:00:00.000Z","2021-01-16T20:00:00.000Z","34.042"
"2021-01-16T20:00:00.000Z","2021-01-16T21:00:00.000Z","34"
"2021-01-16T21:00:00.000Z","2021-01-16T22:00:00.000Z","36.317"
"2021-01-16T22:00:00.000Z","2021-01-16T23:00:00.000Z","34.633"
"2021-01-16T23:00:00.000Z","2021-01-17T00:00:00.000Z","29.05"
"2021-01-17T00:00:00.000Z","2021-01-17T01:00:00.000Z","0"
"2021-01-17T01:00:00.000Z","2021-01-17T02:00:00.000Z","0"
"2021-01-17T02:00:00.000Z","2021-01-17T03:00:00.000Z","0"
"2021-01-17T03:00:00.000Z","2021-01-17T04:00:00.000Z","0"
"2021-01-17T04:00:00.000Z","2021-01-17T05:00:00.000Z","0"
"2021-01-17T05:00:00.000Z","2021-01-17T06:00:00.000Z","0"
"2021-01-17T06:00:00.000Z","2021-01-17T07:00:00.000Z","33.20799"
"2021-01-17T07:00:00.000Z","2021-01-17T08:00:00.000Z","33.792"
"2021-01-17T08:00:00.000Z","2021-01-17T09:00:00.000Z","36.1"
"2021-01-17T09:00:00.000Z","2021-01-17T10:00:00.000Z","0"
"2021-01-17T10:00:00.000Z","2021-01-17T11:00:00.000Z","0"
"2021-01-17T11:00:00.000Z","2021-01-17T12:00:00.000Z","0"
"2021-01-17T12:00:00.000Z","2021-01-17T13:00:00.000Z","0"
"2021-01-17T13:00:00.000Z","2021-01-17T14:00:00.000Z","0"
"2021-01-17T14:00:00.000Z","2021-01-17T15:00:00.000Z","0"
"2021-01-17T15:00:00.000Z","2021-01-17T16:00:00.000Z","39.517"
"2021-01-17T16:00:00.000Z","2021-01-17T17:00:00.000Z","48.32"
"2021-01-17T17:00:00.000Z","2021-01-17T18:00:00.000Z","47.39999"
"2021-01-17T18:00:00.000Z","2021-01-17T19:00:00.000Z","43.703"
"2021-01-17T19:00:00.000Z","2021-01-17T20:00:00.000Z","38.59899"
"2021-01-17T20:00:00.000Z","2021-01-17T21:00:00.000Z","32.283"
"2021-01-17T21:00:00.000Z","2021-01-17T22:00:00.000Z","31.058"
"2021-01-17T22:00:00.000Z","2021-01-17T23:00:00.000Z","29.483"
"2021-01-17T23:00:00.000Z","2021-01-18T00:00:00.000Z","28.817"
"2021-01-18T00:00:00.000Z","2021-01-18T01:00:00.000Z","0"
"2021-01-18T01:00:00.000Z","2021-01-18T02:00:00.000Z","0"
"2021-01-18T02:00:00.000Z","2021-01-18T03:00:00.000Z","0"
"2021-01-18T03:00:00.000Z","2021-01-18T04:00:00.000Z","0"
"2021-01-18T04:00:00.000Z","2021-01-18T05:00:00.000Z","39.52499"
"2021-01-18T05:00:00.000Z","2021-01-18T06:00:00.000Z","44.454"
"2021-01-18T06:00:00.000Z","2021-01-18T07:00:00.000Z","46.10699"
"2021-01-18T07:00:00.000Z","2021-01-18T08:00:00.000Z","49.81799"
"2021-01-18T08:00:00.000Z","2021-01-18T09:00:00.000Z","0"
"2021-01-18T09:00:00.000Z","2021-01-18T10:00:00.000Z","0"
"2021-01-18T10:00:00.000Z","2021-01-18T11:00:00.000Z","0"
"2021-01-18T11:00:00.000Z","2021-01-18T12:00:00.000Z","0"
"2021-01-18T12:00:00.000Z","2021-01-18T13:00:00.000Z","36.95"
"2021-01-18T13:00:00.000Z","2021-01-18T14:00:00.000Z","36.75"
"2021-01-18T14:00:00.000Z","2021-01-18T15:00:00.000Z","37.18"
"2021-01-18T15:00:00.000Z","2021-01-18T16:00:00.000Z","42.36999"
"2021-01-18T16:00:00.000Z","2021-01-18T17:00:00.000Z","42.82"
"2021-01-18T17:00:00.000Z","2021-01-18T18:00:00.000Z","41.50999"
"2021-01-18T18:00:00.000Z","2021-01-18T19:00:00.000Z","34.10999"
"2021-01-18T19:00:00.000Z","2021-01-18T20:00:00.000Z","31.03"
"2021-01-18T20:00:00.000Z","2021-01-18T21:00:00.000Z","30.1"
"2021-01-18T21:00:00.000Z","2021-01-18T22:00:00.000Z","30.1"
"2021-01-18T22:00:00.000Z","2021-01-18T23:00:00.000Z","27.71999"
"2021-01-18T23:00:00.000Z","2021-01-19T00:00:00.000Z","27.97299"
"2021-01-19T00:00:00.000Z","2021-01-19T01:00:00.000Z","0"
"2021-01-19T01:00:00.000Z","2021-01-19T02:00:00.000Z","0"
"2021-01-19T02:00:00.000Z","2021-01-19T03:00:00.000Z","0"
"2021-01-19T03:00:00.000Z","2021-01-19T04:00:00.000Z","0"
"2021-01-19T04:00:00.000Z","2021-01-19T05:00:00.000Z","45.54399"
"2021-01-19T05:00:00.000Z","2021-01-19T06:00:00.000Z","49.563"
"2021-01-19T06:00:00.000Z","2021-01-19T07:00:00.000Z","49.42499"
"2021-01-19T07:00:00.000Z","2021-01-19T08:00:00.000Z","49.95"
"2021-01-19T08:00:00.000Z","2021-01-19T09:00:00.000Z","0"
"2021-01-19T09:00:00.000Z","2021-01-19T10:00:00.000Z","0"
"2021-01-19T10:00:00.000Z","2021-01-19T11:00:00.000Z","0"
"2021-01-19T11:00:00.000Z","2021-01-19T12:00:00.000Z","0"
"2021-01-19T12:00:00.000Z","2021-01-19T13:00:00.000Z","39.6"
"2021-01-19T13:00:00.000Z","2021-01-19T14:00:00.000Z","40.33599"
"2021-01-19T14:00:00.000Z","2021-01-19T15:00:00.000Z","45.83599"
"2021-01-19T15:00:00.000Z","2021-01-19T16:00:00.000Z","49.79999"
"2021-01-19T16:00:00.000Z","2021-01-19T17:00:00.000Z","43.88199"
"2021-01-19T17:00:00.000Z","2021-01-19T18:00:00.000Z","43.273"
"2021-01-19T18:00:00.000Z","2021-01-19T19:00:00.000Z","32.98199"
"2021-01-19T19:00:00.000Z","2021-01-19T20:00:00.000Z","32.109"
"2021-01-19T20:00:00.000Z","2021-01-19T21:00:00.000Z","31.13599"
"2021-01-19T21:00:00.000Z","2021-01-19T22:00:00.000Z","26.364"
"2021-01-19T22:00:00.000Z","2021-01-19T23:00:00.000Z","26.591"
"2021-01-19T23:00:00.000Z","2021-01-20T00:00:00.000Z","27.727"
"2021-01-20T00:00:00.000Z","2021-01-20T01:00:00.000Z","0"
"2021-01-20T01:00:00.000Z","2021-01-20T02:00:00.000Z","0"
"2021-01-20T02:00:00.000Z","2021-01-20T03:00:00.000Z","0"
"2021-01-20T03:00:00.000Z","2021-01-20T04:00:00.000Z","0"
"2021-01-20T04:00:00.000Z","2021-01-20T05:00:00.000Z","46.18099"
"2021-01-20T05:00:00.000Z","2021-01-20T06:00:00.000Z","48.97099"
"2021-01-20T06:00:00.000Z","2021-01-20T07:00:00.000Z","49.93099"
"2021-01-20T07:00:00.000Z","2021-01-20T08:00:00.000Z","49.30899"
"2021-01-20T08:00:00.000Z","2021-01-20T09:00:00.000Z","0"
"2021-01-20T09:00:00.000Z","2021-01-20T10:00:00.000Z","0"
"2021-01-20T10:00:00.000Z","2021-01-20T11:00:00.000Z","0"
"2021-01-20T11:00:00.000Z","2021-01-20T12:00:00.000Z","0"
"2021-01-20T12:00:00.000Z","2021-01-20T13:00:00.000Z","41.80899"
"2021-01-20T13:00:00.000Z","2021-01-20T14:00:00.000Z","41.84499"
"2021-01-20T14:00:00.000Z","2021-01-20T15:00:00.000Z","46.38199"
"2021-01-20T15:00:00.000Z","2021-01-20T16:00:00.000Z","46.33599"
"2021-01-20T16:00:00.000Z","2021-01-20T17:00:00.000Z","48.85499"
"2021-01-20T17:00:00.000Z","2021-01-20T18:00:00.000Z","42.064"
"2021-01-20T18:00:00.000Z","2021-01-20T19:00:00.000Z","41.027"
"2021-01-20T19:00:00.000Z","2021-01-20T20:00:00.000Z","33.218"
"2021-01-20T20:00:00.000Z","2021-01-20T21:00:00.000Z","31.13599"
"2021-01-20T21:00:00.000Z","2021-01-20T22:00:00.000Z","28.18199"
"2021-01-20T22:00:00.000Z","2021-01-20T23:00:00.000Z","27.382"
"2021-01-20T23:00:00.000Z","2021-01-21T00:00:00.000Z","27.19999"
"2021-01-21T00:00:00.000Z","2021-01-21T01:00:00.000Z","0"
"2021-01-21T01:00:00.000Z","2021-01-21T02:00:00.000Z","0"
"2021-01-21T02:00:00.000Z","2021-01-21T03:00:00.000Z","0"
"2021-01-21T03:00:00.000Z","2021-01-21T04:00:00.000Z","0"
"2021-01-21T04:00:00.000Z","2021-01-21T05:00:00.000Z","39.66899"
"2021-01-21T05:00:00.000Z","2021-01-21T06:00:00.000Z","49.706"
"2021-01-21T06:00:00.000Z","2021-01-21T07:00:00.000Z","49.89999"
"2021-01-21T07:00:00.000Z","2021-01-21T08:00:00.000Z","49.088"
"2021-01-21T08:00:00.000Z","2021-01-21T09:00:00.000Z","0"
"2021-01-21T09:00:00.000Z","2021-01-21T10:00:00.000Z","0"
"2021-01-21T10:00:00.000Z","2021-01-21T11:00:00.000Z","0"
"2021-01-21T11:00:00.000Z","2021-01-21T12:00:00.000Z","0"
"2021-01-21T12:00:00.000Z","2021-01-21T13:00:00.000Z","41.773"
"2021-01-21T13:00:00.000Z","2021-01-21T14:00:00.000Z","41.691"
"2021-01-21T14:00:00.000Z","2021-01-21T15:00:00.000Z","44.29099"
"2021-01-21T15:00:00.000Z","2021-01-21T16:00:00.000Z","42.88199"
"2021-01-21T16:00:00.000Z","2021-01-21T17:00:00.000Z","42.264"
"2021-01-21T17:00:00.000Z","2021-01-21T18:00:00.000Z","43.87299"
"2021-01-21T18:00:00.000Z","2021-01-21T19:00:00.000Z","42.045"
"2021-01-21T19:00:00.000Z","2021-01-21T20:00:00.000Z","34.427"
"2021-01-21T20:00:00.000Z","2021-01-21T21:00:00.000Z","30.655"
"2021-01-21T21:00:00.000Z","2021-01-21T22:00:00.000Z","28.927"
"2021-01-21T22:00:00.000Z","2021-01-21T23:00:00.000Z","27.245"
"2021-01-21T23:00:00.000Z","2021-01-22T00:00:00.000Z","28.991"
"2021-01-22T00:00:00.000Z","2021-01-22T01:00:00.000Z","0"
"2021-01-22T01:00:00.000Z","2021-01-22T02:00:00.000Z","0"
"2021-01-22T02:00:00.000Z","2021-01-22T03:00:00.000Z","0"
"2021-01-22T03:00:00.000Z","2021-01-22T04:00:00.000Z","0"
"2021-01-22T04:00:00.000Z","2021-01-22T05:00:00.000Z","37.78799"
"2021-01-22T05:00:00.000Z","2021-01-22T06:00:00.000Z","37.863"
"2021-01-22T06:00:00.000Z","2021-01-22T07:00:00.000Z","46.206"
"2021-01-22T07:00:00.000Z","2021-01-22T08:00:00.000Z","48.256"
"2021-01-22T08:00:00.000Z","2021-01-22T09:00:00.000Z","0"
"2021-01-22T09:00:00.000Z","2021-01-22T10:00:00.000Z","0"
"2021-01-22T10:00:00.000Z","2021-01-22T11:00:00.000Z","0"
"2021-01-22T11:00:00.000Z","2021-01-22T12:00:00.000Z","0"
"2021-01-22T12:00:00.000Z","2021-01-22T13:00:00.000Z","39.697"
"2021-01-22T13:00:00.000Z","2021-01-22T14:00:00.000Z","39.48899"
"2021-01-22T14:00:00.000Z","2021-01-22T15:00:00.000Z","41.12599"
"2021-01-22T15:00:00.000Z","2021-01-22T16:00:00.000Z","39.625"
"2021-01-22T16:00:00.000Z","2021-01-22T17:00:00.000Z","39.33299"
"2021-01-22T17:00:00.000Z","2021-01-22T18:00:00.000Z","40.93399"
"2021-01-22T18:00:00.000Z","2021-01-22T19:00:00.000Z","37.113"
"2021-01-22T19:00:00.000Z","2021-01-22T20:00:00.000Z","32.648"
"2021-01-22T20:00:00.000Z","2021-01-22T21:00:00.000Z","30.933"
"2021-01-22T21:00:00.000Z","2021-01-22T22:00:00.000Z","28.675"
"2021-01-22T22:00:00.000Z","2021-01-22T23:00:00.000Z","28.204"
"2021-01-22T23:00:00.000Z","2021-01-23T00:00:00.000Z","31.47299"
"2021-01-23T00:00:00.000Z","2021-01-23T01:00:00.000Z","0"
"2021-01-23T01:00:00.000Z","2021-01-23T02:00:00.000Z","0"
"2021-01-23T02:00:00.000Z","2021-01-23T03:00:00.000Z","0"
"2021-01-23T03:00:00.000Z","2021-01-23T04:00:00.000Z","0"
"2021-01-23T04:00:00.000Z","2021-01-23T05:00:00.000Z","0"
"2021-01-23T05:00:00.000Z","2021-01-23T06:00:00.000Z","0"
"2021-01-23T06:00:00.000Z","2021-01-23T07:00:00.000Z","38.682"
"2021-01-23T07:00:00.000Z","2021-01-23T08:00:00.000Z","39.273"
"2021-01-23T08:00:00.000Z","2021-01-23T09:00:00.000Z","39.86399"
"2021-01-23T09:00:00.000Z","2021-01-23T10:00:00.000Z","0"
"2021-01-23T10:00:00.000Z","2021-01-23T11:00:00.000Z","0"
"2021-01-23T11:00:00.000Z","2021-01-23T12:00:00.000Z","0"
"2021-01-23T12:00:00.000Z","2021-01-23T13:00:00.000Z","0"
"2021-01-23T13:00:00.000Z","2021-01-23T14:00:00.000Z","0"
"2021-01-23T14:00:00.000Z","2021-01-23T15:00:00.000Z","0"
"2021-01-23T15:00:00.000Z","2021-01-23T16:00:00.000Z","45.658"
"2021-01-23T16:00:00.000Z","2021-01-23T17:00:00.000Z","46.783"
"2021-01-23T17:00:00.000Z","2021-01-23T18:00:00.000Z","46.98299"
"2021-01-23T18:00:00.000Z","2021-01-23T19:00:00.000Z","40.6"
"2021-01-23T19:00:00.000Z","2021-01-23T20:00:00.000Z","34.927"
"2021-01-23T20:00:00.000Z","2021-01-23T21:00:00.000Z","31.702"
"2021-01-23T21:00:00.000Z","2021-01-23T22:00:00.000Z","32.365"
"2021-01-23T22:00:00.000Z","2021-01-23T23:00:00.000Z","32.448"
"2021-01-23T23:00:00.000Z","2021-01-24T00:00:00.000Z","31.63299"
"2021-01-24T00:00:00.000Z","2021-01-24T01:00:00.000Z","0"
"2021-01-24T01:00:00.000Z","2021-01-24T02:00:00.000Z","0"
"2021-01-24T02:00:00.000Z","2021-01-24T03:00:00.000Z","0"
"2021-01-24T03:00:00.000Z","2021-01-24T04:00:00.000Z","0"
"2021-01-24T04:00:00.000Z","2021-01-24T05:00:00.000Z","0"
"2021-01-24T05:00:00.000Z","2021-01-24T06:00:00.000Z","0"
"2021-01-24T06:00:00.000Z","2021-01-24T07:00:00.000Z","34.41499"
"2021-01-24T07:00:00.000Z","2021-01-24T08:00:00.000Z","36.823"
"2021-01-24T08:00:00.000Z","2021-01-24T09:00:00.000Z","39.322"
"2021-01-24T09:00:00.000Z","2021-01-24T10:00:00.000Z","0"
"2021-01-24T10:00:00.000Z","2021-01-24T11:00:00.000Z","0"
"2021-01-24T11:00:00.000Z","2021-01-24T12:00:00.000Z","0"
"2021-01-24T12:00:00.000Z","2021-01-24T13:00:00.000Z","0"
"2021-01-24T13:00:00.000Z","2021-01-24T14:00:00.000Z","0"
"2021-01-24T14:00:00.000Z","2021-01-24T15:00:00.000Z","0"
"2021-01-24T15:00:00.000Z","2021-01-24T16:00:00.000Z","41.08299"
"2021-01-24T16:00:00.000Z","2021-01-24T17:00:00.000Z","45.09199"
"2021-01-24T17:00:00.000Z","2021-01-24T18:00:00.000Z","45.99199"
"2021-01-24T18:00:00.000Z","2021-01-24T19:00:00.000Z","38.99199"
"2021-01-24T19:00:00.000Z","2021-01-24T20:00:00.000Z","37.6"
"2021-01-24T20:00:00.000Z","2021-01-24T21:00:00.000Z","35.7"
"2021-01-24T21:00:00.000Z","2021-01-24T22:00:00.000Z","34.03"
"2021-01-24T22:00:00.000Z","2021-01-24T23:00:00.000Z","31.01699"
"2021-01-24T23:00:00.000Z","2021-01-25T00:00:00.000Z","30.949"
"2021-01-25T00:00:00.000Z","2021-01-25T01:00:00.000Z","0"
"2021-01-25T01:00:00.000Z","2021-01-25T02:00:00.000Z","0"
"2021-01-25T02:00:00.000Z","2021-01-25T03:00:00.000Z","0"
"2021-01-25T03:00:00.000Z","2021-01-25T04:00:00.000Z","0"
"2021-01-25T04:00:00.000Z","2021-01-25T05:00:00.000Z","42.65299"
"2021-01-25T05:00:00.000Z","2021-01-25T06:00:00.000Z","48.89399"
"2021-01-25T06:00:00.000Z","2021-01-25T07:00:00.000Z","48.92099"
"2021-01-25T07:00:00.000Z","2021-01-25T08:00:00.000Z","48.262"
"2021-01-25T08:00:00.000Z","2021-01-25T09:00:00.000Z","0"
"2021-01-25T09:00:00.000Z","2021-01-25T10:00:00.000Z","0"
"2021-01-25T10:00:00.000Z","2021-01-25T11:00:00.000Z","0"
"2021-01-25T11:00:00.000Z","2021-01-25T12:00:00.000Z","0"
"2021-01-25T12:00:00.000Z","2021-01-25T13:00:00.000Z","36.82"
"2021-01-25T13:00:00.000Z","2021-01-25T14:00:00.000Z","36.90899"
"2021-01-25T14:00:00.000Z","2021-01-25T15:00:00.000Z","36.939"
"2021-01-25T15:00:00.000Z","2021-01-25T16:00:00.000Z","43.32999"
"2021-01-25T16:00:00.000Z","2021-01-25T17:00:00.000Z","44.17"
"2021-01-25T17:00:00.000Z","2021-01-25T18:00:00.000Z","43.72999"
"2021-01-25T18:00:00.000Z","2021-01-25T19:00:00.000Z","40.99"
"2021-01-25T19:00:00.000Z","2021-01-25T20:00:00.000Z","39.13"
"2021-01-25T20:00:00.000Z","2021-01-25T21:00:00.000Z","31.78999"
"2021-01-25T21:00:00.000Z","2021-01-25T22:00:00.000Z","30.12"
"2021-01-25T22:00:00.000Z","2021-01-25T23:00:00.000Z","28.98"
"2021-01-25T23:00:00.000Z","2021-01-26T00:00:00.000Z","27.63299"
"2021-01-26T00:00:00.000Z","2021-01-26T01:00:00.000Z","0"
"2021-01-26T01:00:00.000Z","2021-01-26T02:00:00.000Z","0"
"2021-01-26T02:00:00.000Z","2021-01-26T03:00:00.000Z","0"
"2021-01-26T03:00:00.000Z","2021-01-26T04:00:00.000Z","0"
"2021-01-26T04:00:00.000Z","2021-01-26T05:00:00.000Z","35.131"
"2021-01-26T05:00:00.000Z","2021-01-26T06:00:00.000Z","48.512"
"2021-01-26T06:00:00.000Z","2021-01-26T07:00:00.000Z","49.70799"
"2021-01-26T07:00:00.000Z","2021-01-26T08:00:00.000Z","46.933"
"2021-01-26T08:00:00.000Z","2021-01-26T09:00:00.000Z","0"
"2021-01-26T09:00:00.000Z","2021-01-26T10:00:00.000Z","0"
"2021-01-26T10:00:00.000Z","2021-01-26T11:00:00.000Z","0"
"2021-01-26T11:00:00.000Z","2021-01-26T12:00:00.000Z","0"
"2021-01-26T12:00:00.000Z","2021-01-26T13:00:00.000Z","41.77499"
"2021-01-26T13:00:00.000Z","2021-01-26T14:00:00.000Z","43.109"
"2021-01-26T14:00:00.000Z","2021-01-26T15:00:00.000Z","42.776"
"2021-01-26T15:00:00.000Z","2021-01-26T16:00:00.000Z","45.96399"
"2021-01-26T16:00:00.000Z","2021-01-26T17:00:00.000Z","47.41799"
"2021-01-26T17:00:00.000Z","2021-01-26T18:00:00.000Z","46.164"
"2021-01-26T18:00:00.000Z","2021-01-26T19:00:00.000Z","41.136"
"2021-01-26T19:00:00.000Z","2021-01-26T20:00:00.000Z","38.65999"
"2021-01-26T20:00:00.000Z","2021-01-26T21:00:00.000Z","32.00099"
"2021-01-26T21:00:00.000Z","2021-01-26T22:00:00.000Z","31.542"
"2021-01-26T22:00:00.000Z","2021-01-26T23:00:00.000Z","30.67099"
"2021-01-26T23:00:00.000Z","2021-01-27T00:00:00.000Z","30.875"
"2021-01-27T00:00:00.000Z","2021-01-27T01:00:00.000Z","0"
"2021-01-27T01:00:00.000Z","2021-01-27T02:00:00.000Z","0"
"2021-01-27T02:00:00.000Z","2021-01-27T03:00:00.000Z","0"
"2021-01-27T03:00:00.000Z","2021-01-27T04:00:00.000Z","0"
"2021-01-27T04:00:00.000Z","2021-01-27T05:00:00.000Z","38.002"
"2021-01-27T05:00:00.000Z","2021-01-27T06:00:00.000Z","47.78"
"2021-01-27T06:00:00.000Z","2021-01-27T07:00:00.000Z","48.46"
"2021-01-27T07:00:00.000Z","2021-01-27T08:00:00.000Z","49.362"
"2021-01-27T08:00:00.000Z","2021-01-27T09:00:00.000Z","0"
"2021-01-27T09:00:00.000Z","2021-01-27T10:00:00.000Z","0"
"2021-01-27T10:00:00.000Z","2021-01-27T11:00:00.000Z","0"
"2021-01-27T11:00:00.000Z","2021-01-27T12:00:00.000Z","0"
"2021-01-27T12:00:00.000Z","2021-01-27T13:00:00.000Z","45.073"
"2021-01-27T13:00:00.000Z","2021-01-27T14:00:00.000Z","45.073"
"2021-01-27T14:00:00.000Z","2021-01-27T15:00:00.000Z","45.073"
"2021-01-27T15:00:00.000Z","2021-01-27T16:00:00.000Z","48.036"
"2021-01-27T16:00:00.000Z","2021-01-27T17:00:00.000Z","48.39999"
"2021-01-27T17:00:00.000Z","2021-01-27T18:00:00.000Z","48.39999"
"2021-01-27T18:00:00.000Z","2021-01-27T19:00:00.000Z","41.273"
"2021-01-27T19:00:00.000Z","2021-01-27T20:00:00.000Z","39.72099"
"2021-01-27T20:00:00.000Z","2021-01-27T21:00:00.000Z","32.377"
"2021-01-27T21:00:00.000Z","2021-01-27T22:00:00.000Z","32.991"
"2021-01-27T22:00:00.000Z","2021-01-27T23:00:00.000Z","32.106"
"2021-01-27T23:00:00.000Z","2021-01-28T00:00:00.000Z","32.523"
"2021-01-28T00:00:00.000Z","2021-01-28T01:00:00.000Z","0"
"2021-01-28T01:00:00.000Z","2021-01-28T02:00:00.000Z","0"
"2021-01-28T02:00:00.000Z","2021-01-28T03:00:00.000Z","0"
"2021-01-28T03:00:00.000Z","2021-01-28T04:00:00.000Z","0"
"2021-01-28T04:00:00.000Z","2021-01-28T05:00:00.000Z","39.17499"
"2021-01-28T05:00:00.000Z","2021-01-28T06:00:00.000Z","47.606"
"2021-01-28T06:00:00.000Z","2021-01-28T07:00:00.000Z","49.161"
"2021-01-28T07:00:00.000Z","2021-01-28T08:00:00.000Z","49.375"
"2021-01-28T08:00:00.000Z","2021-01-28T09:00:00.000Z","0"
"2021-01-28T09:00:00.000Z","2021-01-28T10:00:00.000Z","0"
"2021-01-28T10:00:00.000Z","2021-01-28T11:00:00.000Z","0"
"2021-01-28T11:00:00.000Z","2021-01-28T12:00:00.000Z","0"
"2021-01-28T12:00:00.000Z","2021-01-28T13:00:00.000Z","44.588"
"2021-01-28T13:00:00.000Z","2021-01-28T14:00:00.000Z","44.561"
"2021-01-28T14:00:00.000Z","2021-01-28T15:00:00.000Z","44.561"
"2021-01-28T15:00:00.000Z","2021-01-28T16:00:00.000Z","48.29999"
"2021-01-28T16:00:00.000Z","2021-01-28T17:00:00.000Z","48.89999"
"2021-01-28T17:00:00.000Z","2021-01-28T18:00:00.000Z","49.32699"
"2021-01-28T18:00:00.000Z","2021-01-28T19:00:00.000Z","42.49499"
"2021-01-28T19:00:00.000Z","2021-01-28T20:00:00.000Z","41.276"
"2021-01-28T20:00:00.000Z","2021-01-28T21:00:00.000Z","35.74799"
"2021-01-28T21:00:00.000Z","2021-01-28T22:00:00.000Z","35.78"
"2021-01-28T22:00:00.000Z","2021-01-28T23:00:00.000Z","33.51899"
"2021-01-28T23:00:00.000Z","2021-01-29T00:00:00.000Z","33.567"
"2021-01-29T00:00:00.000Z","2021-01-29T01:00:00.000Z","0"
"2021-01-29T01:00:00.000Z","2021-01-29T02:00:00.000Z","0"
"2021-01-29T02:00:00.000Z","2021-01-29T03:00:00.000Z","0"
"2021-01-29T03:00:00.000Z","2021-01-29T04:00:00.000Z","0"
"2021-01-29T04:00:00.000Z","2021-01-29T05:00:00.000Z","39.241"
"2021-01-29T05:00:00.000Z","2021-01-29T06:00:00.000Z","49.149"
"2021-01-29T06:00:00.000Z","2021-01-29T07:00:00.000Z","49.715"
"2021-01-29T07:00:00.000Z","2021-01-29T08:00:00.000Z","49.088"
"2021-01-29T08:00:00.000Z","2021-01-29T09:00:00.000Z","0"
"2021-01-29T09:00:00.000Z","2021-01-29T10:00:00.000Z","0"
"2021-01-29T10:00:00.000Z","2021-01-29T11:00:00.000Z","0"
"2021-01-29T11:00:00.000Z","2021-01-29T12:00:00.000Z","0"
"2021-01-29T12:00:00.000Z","2021-01-29T13:00:00.000Z","45.545"
"2021-01-29T13:00:00.000Z","2021-01-29T14:00:00.000Z","45.115"
"2021-01-29T14:00:00.000Z","2021-01-29T15:00:00.000Z","45.29699"
"2021-01-29T15:00:00.000Z","2021-01-29T16:00:00.000Z","45.755"
"2021-01-29T16:00:00.000Z","2021-01-29T17:00:00.000Z","46.191"
"2021-01-29T17:00:00.000Z","2021-01-29T18:00:00.000Z","45.72699"
"2021-01-29T18:00:00.000Z","2021-01-29T19:00:00.000Z","44.773"
"2021-01-29T19:00:00.000Z","2021-01-29T20:00:00.000Z","43.314"
"2021-01-29T20:00:00.000Z","2021-01-29T21:00:00.000Z","40.79999"
"2021-01-29T21:00:00.000Z","2021-01-29T22:00:00.000Z","33.29999"
"2021-01-29T22:00:00.000Z","2021-01-29T23:00:00.000Z","32.32699"
"2021-01-29T23:00:00.000Z","2021-01-30T00:00:00.000Z","33.567"
"2021-01-30T00:00:00.000Z","2021-01-30T01:00:00.000Z","0"
"2021-01-30T01:00:00.000Z","2021-01-30T02:00:00.000Z","0"
"2021-01-30T02:00:00.000Z","2021-01-30T03:00:00.000Z","0"
"2021-01-30T03:00:00.000Z","2021-01-30T04:00:00.000Z","0"
"2021-01-30T04:00:00.000Z","2021-01-30T05:00:00.000Z","0"
